transaction_id,processing_date,gross_amount,operator_fee,net_amount
TX_202606_02783,2026-06-01 18:06:31,62.52,1.25,61.27
TX_202606_02784,2026-06-01 03:17:27,310.12,6.2,303.92
TX_202606_02785,2026-06-02 09:01:03,324.11,6.48,317.63
TX_202606_02786,2026-06-01 00:10:15,548.87,10.98,537.89
TX_202606_02787,2026-06-05 03:25:21,1474.55,29.49,1445.06
TX_202606_02788,2026-06-03 13:19:23,85.49,1.71,83.78
TX_202606_02789,2026-06-01 17:17:49,299.19,5.98,293.21
TX_202606_02790,2026-06-03 19:37:46,1323.76,26.48,1297.28
TX_202606_02791,2026-06-04 03:49:12,764.76,15.3,749.46
TX_202606_02792,2026-06-04 09:03:00,196.98,3.94,193.04
TX_202606_02793,2026-06-04 21:59:06,421.14,8.42,412.72
TX_202606_02794,2026-06-04 14:19:52,1068.52,21.37,1047.15
TX_202606_02795,2026-06-05 09:09:46,1479.82,29.6,1450.22
TX_202606_02796,2026-06-01 06:11:12,956.08,19.12,936.96
TX_202606_02797,2026-06-02 13:18:59,732.72,14.65,718.07
TX_202606_02798,2026-06-04 21:47:22,874.25,17.48,856.77
TX_202606_02799,2026-06-04 09:28:47,1239.59,24.79,1214.8
TX_202606_02800,2026-06-02 09:27:34,1485.54,29.71,1455.83
TX_202606_02801,2026-06-03 17:23:16,11.15,0.22,10.93
TX_202606_02802,2026-06-01 10:21:26,387.01,7.74,379.27
TX_202606_02803,2026-06-02 11:52:15,234.82,4.7,230.12
TX_202606_02804,2026-06-04 05:37:50,698.99,13.98,685.01
TX_202606_02805,2026-06-03 02:58:22,1199.84,24.0,1175.84
TX_202606_02806,2026-06-01 02:25:03,1367.21,27.34,1339.87
TX_202606_02807,2026-06-01 23:02:16,1106.27,22.13,1084.14
TX_202606_02808,2026-06-01 10:58:58,1110.85,22.22,1088.63
TX_202606_02809,2026-06-02 23:54:52,1081.62,21.63,1059.99
TX_202606_02810,2026-06-05 07:12:22,171.8,3.44,168.36
TX_202606_02811,2026-06-03 06:16:58,620.06,12.4,607.66
TX_202606_02812,2026-06-03 22:09:47,1230.99,24.62,1206.37
TX_202606_02813,2026-06-05 13:24:54,1368.22,27.36,1340.86
TX_202606_02814,2026-06-04 09:28:40,1130.54,22.61,1107.93
TX_202606_02815,2026-06-03 05:27:15,1085.75,21.71,1064.04
TX_202606_02816,2026-06-04 06:26:38,306.56,6.13,300.43
TX_202606_02817,2026-06-05 13:14:48,11.02,0.22,10.8
TX_202606_02818,2026-06-04 04:01:54,254.64,5.09,249.55
TX_202606_02819,2026-06-01 20:04:37,181.7,3.63,178.07
TX_202606_02820,2026-06-03 01:54:28,243.91,4.88,239.03
TX_202606_02821,2026-06-03 04:16:26,1204.79,24.1,1180.69
TX_202606_02822,2026-06-01 06:08:10,841.26,16.83,824.43
TX_202606_02823,2026-06-04 00:45:00,233.32,4.67,228.65
TX_202606_02824,2026-06-05 09:47:44,344.91,6.9,338.01
TX_202606_02825,2026-06-04 17:11:59,742.65,14.85,727.8
TX_202606_02826,2026-06-01 11:16:45,78.16,1.56,76.6
TX_202606_02827,2026-06-05 01:12:15,1054.23,21.08,1033.15
TX_202606_02828,2026-06-02 18:59:43,869.55,17.39,852.16
TX_202606_02829,2026-06-02 02:39:12,1335.94,26.72,1309.22
TX_202606_02829,2026-06-02 02:39:12,1335.94,26.72,1309.22
TX_202606_02830,2026-06-02 09:11:28,888.4,17.77,870.63
TX_202606_02831,2026-06-04 05:55:53,453.85,9.08,444.77
TX_202606_02832,2026-06-02 16:40:00,338.67,6.77,331.9
TX_202606_02833,2026-06-05 20:13:28,787.18,15.74,771.44
TX_202606_02834,2026-06-05 21:04:06,117.6,2.35,115.25
TX_202606_02835,2026-06-04 10:56:20,1465.58,29.31,1436.27
TX_202606_02836,2026-06-03 16:53:07,1366.97,27.34,1339.63
TX_202606_02837,2026-06-01 15:54:06,59.14,1.18,57.96
TX_202606_02838,2026-06-02 01:51:59,468.62,9.37,459.25
TX_202606_02839,2026-06-01 09:09:56,804.62,16.09,788.53
TX_202606_02840,2026-06-04 08:28:31,36.44,0.73,35.71
TX_202606_02841,2026-06-02 08:39:55,1013.83,20.28,993.55
TX_202606_02842,2026-06-02 19:13:01,957.29,19.15,938.14
TX_202606_02843,2026-06-04 20:26:55,411.43,8.23,403.2
TX_202606_02844,2026-06-03 04:23:45,418.93,8.38,410.55
TX_202606_02845,2026-06-03 23:44:32,110.58,2.21,108.37
TX_202606_02846,2026-06-02 02:21:16,584.72,11.69,573.03
TX_202606_02847,2026-06-02 10:43:48,520.57,10.41,510.16
TX_202606_02848,2026-06-02 20:44:50,549.51,10.99,538.52
TX_202606_02849,2026-06-01 08:00:31,1204.83,24.1,1180.73
TX_202606_02850,2026-06-05 20:31:41,1168.38,23.37,1145.01
TX_202606_02851,2026-06-02 23:10:53,1030.63,20.61,1010.02
TX_202606_02852,2026-06-01 18:17:34,269.66,5.39,264.27
TX_202606_02853,2026-06-01 07:17:38,448.88,8.98,439.9
TX_202606_02854,2026-06-05 00:43:42,764.81,15.3,749.51
TX_202606_02855,2026-06-02 11:32:48,620.26,12.41,607.85
TX_202606_02855,2026-06-02 11:32:48,620.26,12.41,607.85
TX_202606_02856,2026-06-05 00:03:01,1372.07,34.3,1337.77
TX_202606_02857,2026-06-02 08:27:39,1106.9,22.14,1084.76
TX_202606_02858,2026-06-04 22:51:04,301.14,6.02,295.12
TX_202606_02859,2026-06-04 14:39:12,1094.02,21.88,1072.14
TX_202606_02860,2026-06-05 00:51:32,801.38,16.03,785.35
TX_202606_02861,2026-06-03 18:33:36,352.07,7.04,345.03
TX_202606_02862,2026-06-04 14:30:53,357.92,7.16,350.76
TX_202606_02863,2026-06-01 08:39:07,1135.97,22.72,1113.25
TX_202606_02864,2026-06-01 07:04:33,526.43,10.53,515.9
TX_202606_02865,2026-06-01 20:06:00,851.15,17.02,834.13
TX_202606_02866,2026-06-02 13:58:58,1062.44,21.25,1041.19
TX_202606_02867,2026-06-03 23:36:19,638.74,12.77,625.97
TX_202606_02868,2026-06-05 03:57:55,1047.2,20.94,1026.26
TX_202606_02869,2026-06-02 19:49:19,570.78,11.42,559.36
TX_202606_02870,2026-06-02 19:31:54,523.37,10.47,512.9
TX_202606_02871,2026-06-03 10:53:14,1249.34,24.99,1224.35
TX_202606_02872,2026-06-05 13:16:59,534.92,10.7,524.22
TX_202606_02873,2026-06-03 08:13:17,774.94,15.5,759.44
TX_202606_02874,2026-06-03 21:14:35,251.81,5.04,246.77
TX_202606_02875,2026-06-02 22:15:07,86.12,1.72,84.4
TX_202606_02876,2026-06-04 19:51:53,557.9,11.16,546.74
TX_202606_02877,2026-06-03 14:10:42,1095.3,21.91,1073.39
TX_202606_02878,2026-06-04 09:19:30,1042.48,20.85,1021.63
TX_202606_02879,2026-06-04 01:02:44,313.82,6.28,307.54
TX_202606_02880,2026-06-03 14:48:23,859.01,17.18,841.83
TX_202606_02881,2026-06-05 13:03:54,1405.58,28.11,1377.47
TX_202606_02881,2026-06-05 13:03:54,1405.58,28.11,1377.47
TX_202606_02882,2026-06-03 09:19:28,1319.85,26.4,1293.45
TX_202606_02883,2026-06-03 23:27:39,348.75,6.98,341.77
TX_202606_02884,2026-06-05 08:15:09,245.59,4.91,240.68
TX_202606_02885,2026-06-02 13:20:58,1171.63,23.43,1148.2
TX_202606_02886,2026-06-03 03:33:35,595.78,11.92,583.86
TX_202606_02887,2026-06-01 15:14:59,1428.69,28.57,1400.12
TX_202606_02888,2026-06-03 22:11:19,567.24,11.34,555.9
TX_202606_02889,2026-06-03 08:57:47,1456.69,29.13,1427.56
TX_202606_02890,2026-06-01 23:49:02,14.51,0.29,14.22
TX_202606_02891,2026-06-02 14:19:52,1286.9,25.74,1261.16
TX_202606_02892,2026-06-02 18:21:45,1261.31,25.23,1236.08
TX_202606_02893,2026-06-03 16:24:14,354.06,7.08,346.98
TX_202606_02894,2026-06-01 15:56:28,811.79,16.24,795.55
TX_202606_02895,2026-06-04 23:39:03,1376.96,27.54,1349.42
TX_202606_02896,2026-06-04 20:32:30,377.56,7.55,370.01
TX_202606_02897,2026-06-03 13:21:04,947.21,18.94,928.27
TX_202606_02898,2026-06-02 01:59:34,420.39,8.41,411.98
TX_202606_02899,2026-06-02 13:17:06,859.78,17.2,842.58
TX_202606_02900,2026-06-01 09:08:57,1344.56,26.89,1317.67
TX_202606_02901,2026-06-01 23:38:20,778.46,15.57,762.89
TX_202606_02902,2026-06-01 03:23:30,1349.63,26.99,1322.64
TX_202606_02903,2026-06-02 05:58:29,1044.22,20.88,1023.34
TX_202606_02904,2026-06-03 17:14:00,410.45,8.21,402.24
TX_202606_02905,2026-06-02 15:21:52,1029.17,20.58,1008.59
TX_202606_02906,2026-06-02 18:33:45,452.18,9.04,443.14
TX_202606_02907,2026-06-01 13:43:50,573.76,11.48,562.28
TX_202606_02908,2026-06-05 15:57:54,66.28,1.33,64.95
TX_202606_02909,2026-06-05 22:58:11,670.27,13.41,656.86
TX_202606_02910,2026-06-03 13:33:54,877.35,17.55,859.8
TX_202606_02911,2026-06-05 19:07:29,974.91,19.5,955.41
TX_202606_02912,2026-06-05 00:18:01,994.74,19.89,974.85
TX_202606_02913,2026-06-02 19:47:47,989.05,19.78,969.27
TX_202606_02914,2026-06-05 20:18:40,598.87,11.98,586.89
TX_202606_02915,2026-06-02 15:38:21,1166.87,23.34,1143.53
TX_202606_02916,2026-06-01 20:51:18,428.87,8.58,420.29
TX_202606_02917,2026-06-02 07:58:59,731.16,14.62,716.54
TX_202606_02918,2026-06-02 11:42:11,508.56,10.17,498.39
TX_202606_02919,2026-06-01 08:26:29,731.26,14.63,716.63
TX_202606_02920,2026-06-05 07:11:29,151.87,3.04,148.83
TX_202606_02921,2026-06-01 13:42:03,856.6,17.13,839.47
TX_202606_02922,2026-06-02 20:22:59,1426.1,28.52,1397.58
TX_202606_02923,2026-06-05 08:07:13,180.88,3.62,177.26
TX_202606_02924,2026-06-05 00:03:51,1206.22,24.12,1182.1
TX_202606_02925,2026-06-05 05:50:44,298.03,5.96,292.07
TX_202606_02926,2026-06-05 18:47:16,1454.81,29.1,1425.71
TX_202606_02927,2026-06-03 08:34:21,1474.25,29.48,1444.77
TX_202606_02928,2026-06-05 00:53:46,357.52,7.15,350.37
TX_202606_02929,2026-06-02 21:07:45,533.98,10.68,523.3
TX_202606_02930,2026-06-03 21:38:04,768.67,15.37,753.3
TX_202606_02931,2026-06-05 14:59:42,1272.68,25.45,1247.23
TX_202606_02932,2026-06-03 17:13:37,727.21,14.54,712.67
TX_202606_02933,2026-06-05 01:06:25,857.75,17.16,840.59
TX_202606_02934,2026-06-02 09:51:51,1284.84,25.7,1259.14
TX_202606_02935,2026-06-02 01:39:42,382.29,7.65,374.64
TX_202606_02936,2026-06-02 11:50:14,831.65,16.63,815.02
TX_202606_02937,2026-06-03 01:21:45,788.16,15.76,772.4
TX_202606_02938,2026-06-03 03:55:48,689.1,13.78,675.32
TX_202606_02939,2026-06-01 15:31:06,968.36,19.37,948.99
TX_202606_02940,2026-06-03 15:04:44,1471.01,29.42,1441.59
TX_202606_02941,2026-06-01 08:35:40,781.76,15.64,766.12
TX_202606_02942,2026-06-03 18:54:38,870.26,17.41,852.85
TX_202606_02943,2026-06-05 19:45:45,989.28,19.79,969.49
TX_202606_02944,2026-06-01 09:39:47,1109.1,22.18,1086.92
TX_202606_02945,2026-06-04 00:57:55,809.6,16.19,793.41
TX_202606_02946,2026-06-01 11:44:45,1020.01,20.4,999.61
TX_202606_02947,2026-06-03 15:01:05,1408.01,28.16,1379.85
TX_202606_02948,2026-06-01 03:41:36,59.09,1.18,57.91
TX_202606_02949,2026-06-02 00:03:04,558.31,11.17,547.14
TX_202606_02950,2026-06-04 18:21:36,653.58,13.07,640.51
TX_202606_02951,2026-06-03 14:31:58,335.99,6.72,329.27
TX_202606_02952,2026-06-01 15:02:37,386.68,7.73,378.95
TX_202606_02953,2026-06-05 02:41:15,1357.91,27.16,1330.75
TX_202606_02954,2026-06-04 08:00:53,837.06,16.74,820.32
TX_202606_02955,2026-06-04 08:58:33,1428.7,28.57,1400.13
TX_202606_02956,2026-06-05 20:59:06,393.9,7.88,386.02
TX_202606_02957,2026-06-02 02:28:43,710.37,14.21,696.16
TX_202606_02958,2026-06-03 14:38:42,1060.94,21.22,1039.72
TX_202606_02959,2026-06-02 19:09:07,122.06,2.44,119.62
TX_202606_02960,2026-06-03 11:33:03,783.43,15.67,767.76
TX_202606_02961,2026-06-04 15:54:34,1474.98,29.5,1445.48
TX_202606_02962,2026-06-03 22:01:51,1499.76,30.0,1469.76
TX_202606_02963,2026-06-05 16:13:05,234.1,4.68,229.42
TX_202606_02964,2026-06-01 05:03:19,500.21,10.0,490.21
TX_202606_02965,2026-06-04 16:06:05,1487.4,29.75,1457.65
TX_202606_02966,2026-06-01 17:10:40,1203.44,24.07,1179.37
TX_202606_02967,2026-06-02 02:42:28,250.8,5.02,245.78
TX_202606_02968,2026-06-03 11:39:11,119.22,2.38,116.84
TX_202606_02969,2026-06-03 14:27:39,1178.25,23.57,1154.68
TX_202606_02970,2026-06-02 09:09:07,500.05,10.0,490.05
TX_202606_02971,2026-06-05 15:54:56,634.61,12.69,621.92
TX_202606_02972,2026-06-03 13:43:24,565.08,11.3,553.78
TX_202606_02973,2026-06-05 13:45:04,1425.22,28.5,1396.72
TX_202606_02974,2026-06-03 22:36:44,49.21,0.98,48.23
TX_202606_02975,2026-06-05 10:34:41,579.7,11.59,568.11
TX_202606_02976,2026-06-01 01:50:05,407.3,8.15,399.15
TX_202606_02977,2026-06-04 11:27:38,714.51,14.29,700.22
TX_202606_02978,2026-06-03 17:40:20,54.67,1.09,53.58
TX_202606_02979,2026-06-02 02:11:13,136.19,2.72,133.47
TX_202606_02980,2026-06-05 22:41:42,783.68,15.67,768.01
TX_202606_02981,2026-06-05 20:22:28,1444.15,28.88,1415.27
TX_202606_02982,2026-06-02 16:17:44,581.31,11.63,569.68
TX_202606_02983,2026-06-02 04:04:56,1378.19,27.56,1350.63
TX_202606_02984,2026-06-02 09:05:17,776.86,15.54,761.32
TX_202606_02985,2026-06-03 11:48:58,1368.01,27.36,1340.65
TX_202606_02986,2026-06-03 10:19:06,644.7,12.89,631.81
TX_202606_02987,2026-06-04 13:14:40,390.4,7.81,382.59
TX_202606_02988,2026-06-02 09:03:33,499.25,9.98,489.27
TX_202606_02989,2026-06-01 18:04:54,343.79,6.88,336.91
TX_202606_02990,2026-06-01 03:53:09,1251.17,25.02,1226.15
TX_202606_02991,2026-06-02 17:21:26,899.68,17.99,881.69
TX_202606_02992,2026-06-03 01:14:15,891.33,17.83,873.5
TX_202606_02993,2026-06-05 00:07:46,237.19,4.74,232.45
TX_202606_02994,2026-06-02 04:25:54,1143.79,22.88,1120.91
TX_202606_02995,2026-06-02 21:19:33,390.82,7.82,383.0
TX_202606_02996,2026-06-03 01:46:27,756.93,15.14,741.79
TX_202606_02997,2026-06-03 16:58:36,169.83,3.4,166.43
TX_202606_02998,2026-06-01 00:10:40,683.88,13.68,670.2
TX_202606_02999,2026-06-05 18:18:37,780.07,15.6,764.47
TX_202606_03000,2026-06-02 01:42:52,903.62,18.07,885.55
TX_202606_03001,2026-06-04 18:07:38,65.48,1.31,64.17
TX_202606_03002,2026-06-03 21:24:19,1186.98,23.74,1163.24
TX_202606_03003,2026-06-03 02:27:54,626.75,12.54,614.21
TX_202606_03004,2026-06-01 13:13:30,1095.33,21.91,1073.42
TX_202606_03005,2026-06-04 10:54:34,701.11,14.02,687.09
TX_202606_03006,2026-06-05 16:53:08,1403.82,28.08,1375.74
TX_202606_03007,2026-06-04 11:53:40,377.79,7.56,370.23
TX_202606_03008,2026-06-04 16:45:32,119.51,2.39,117.12
TX_202606_03009,2026-06-03 23:33:18,420.55,8.41,412.14
TX_202606_03010,2026-06-02 14:03:19,1043.68,20.87,1022.81
TX_202606_03011,2026-06-02 19:36:24,1287.07,25.74,1261.33
TX_202606_03012,2026-06-01 09:00:07,861.98,17.24,844.74
TX_202606_03013,2026-06-04 23:52:19,1319.55,26.39,1293.16
TX_202606_03014,2026-06-05 15:58:31,499.53,9.99,489.54
TX_202606_03015,2026-06-04 23:02:51,519.33,10.39,508.94
TX_202606_03016,2026-06-05 15:02:31,649.53,12.99,636.54
TX_202606_03017,2026-06-02 17:31:38,29.14,0.58,28.56
TX_202606_03018,2026-06-01 20:06:11,1033.95,20.68,1013.27
TX_202606_03019,2026-06-02 19:51:41,874.28,17.49,856.79
TX_202606_03020,2026-06-02 07:39:23,611.95,12.24,599.71
TX_202606_03021,2026-06-04 02:10:36,1069.63,21.39,1048.24
TX_202606_03022,2026-06-05 06:30:25,212.03,4.24,207.79
TX_202606_03023,2026-06-01 08:52:15,252.15,5.04,247.11
TX_202606_03024,2026-06-02 16:15:04,259.13,5.18,253.95
TX_202606_03025,2026-06-04 08:18:43,260.22,5.2,255.02
TX_202606_03026,2026-06-01 22:41:02,231.79,4.64,227.15
TX_202606_03027,2026-06-04 14:55:40,1255.3,25.11,1230.19
TX_202606_03028,2026-06-04 14:36:35,22.5,0.45,22.05
TX_202606_03029,2026-06-01 06:35:36,518.99,10.38,508.61
TX_202606_03030,2026-06-03 12:30:03,688.48,13.77,674.71
TX_202606_03031,2026-06-03 00:41:32,1244.8,24.9,1219.9
TX_202606_03032,2026-06-05 04:12:50,907.45,18.15,889.3
TX_202606_03033,2026-06-03 23:07:19,635.6,12.71,622.89
TX_202606_03034,2026-06-04 13:17:45,162.62,3.25,159.37
TX_202606_03035,2026-06-03 22:23:24,984.21,19.68,964.53
TX_202606_03036,2026-06-05 09:44:59,117.04,2.34,114.7
TX_202606_03037,2026-06-01 12:38:43,906.64,18.13,888.51
TX_202606_03038,2026-06-03 04:49:59,256.82,5.14,251.68
TX_202606_03039,2026-06-05 12:29:02,97.92,1.96,95.96
TX_202606_03040,2026-06-01 15:06:43,901.81,18.04,883.77
TX_202606_03041,2026-06-04 07:47:16,183.63,3.67,179.96
TX_202606_03042,2026-06-02 19:17:11,1250.98,25.02,1225.96
TX_202606_03043,2026-06-01 15:54:54,108.01,2.16,105.85
TX_202606_03044,2026-06-05 01:27:11,217.93,4.36,213.57
TX_202606_03045,2026-06-05 15:50:19,230.17,4.6,225.57
TX_202606_03046,2026-06-05 00:30:44,218.01,4.36,213.65
TX_202606_03047,2026-06-02 12:57:49,744.58,14.89,729.69
TX_202606_03048,2026-06-02 16:53:43,246.55,4.93,241.62
TX_202606_03049,2026-06-02 11:10:43,1108.23,22.16,1086.07
TX_202606_03050,2026-06-05 18:37:50,1053.21,21.06,1032.15
TX_202606_03051,2026-06-05 14:23:48,1117.59,22.35,1095.24
TX_202606_03052,2026-06-05 03:08:13,96.54,1.93,94.61
TX_202606_03053,2026-06-01 19:15:05,1189.57,23.79,1165.78
TX_202606_03054,2026-06-04 22:37:46,560.08,11.2,548.88
TX_202606_03055,2026-06-04 15:41:38,1190.43,23.81,1166.62
TX_202606_03056,2026-06-01 06:35:48,85.59,1.71,83.88
TX_202606_03057,2026-06-05 13:42:45,1302.86,26.06,1276.8
TX_202606_03058,2026-06-02 17:35:51,1249.36,24.99,1224.37
TX_202606_03059,2026-06-02 16:46:51,1490.4,29.81,1460.59
TX_202606_03060,2026-06-04 09:07:36,600.72,12.01,588.71
TX_202606_03061,2026-06-04 16:18:19,1359.47,27.19,1332.28
TX_202606_03062,2026-06-03 17:19:34,1059.26,21.19,1038.07
TX_202606_03063,2026-06-01 09:50:40,1309.34,26.19,1283.15
TX_202606_03064,2026-06-04 09:48:56,152.16,3.04,149.12
TX_202606_03065,2026-06-04 02:25:53,1283.45,25.67,1257.78
TX_202606_03066,2026-06-02 14:31:03,512.17,10.24,501.93
TX_202606_03067,2026-06-03 04:12:31,880.93,17.62,863.31
TX_202606_03068,2026-06-01 19:49:56,171.73,3.43,168.3
TX_202606_03069,2026-06-02 15:01:46,865.2,17.3,847.9
TX_202606_03070,2026-06-04 13:37:13,942.29,18.85,923.44
TX_202606_03071,2026-06-03 05:27:53,1133.72,22.67,1111.05
TX_202606_03072,2026-06-03 10:09:09,683.8,13.68,670.12
TX_202606_03073,2026-06-02 22:24:48,1265.45,25.31,1240.14
TX_202606_03074,2026-06-03 11:06:50,938.13,18.76,919.37
TX_202606_03075,2026-06-04 01:13:26,425.29,8.51,416.78
TX_202606_03076,2026-06-02 05:09:37,1000.63,20.01,980.62
TX_202606_03077,2026-06-05 13:15:55,468.1,9.36,458.74
TX_202606_03078,2026-06-05 09:50:10,115.11,2.3,112.81
TX_202606_03079,2026-06-05 08:32:44,784.48,15.69,768.79
TX_202606_03080,2026-06-01 02:25:38,539.71,10.79,528.92
TX_202606_03081,2026-06-03 12:38:42,1266.05,25.32,1240.73
TX_202606_03082,2026-06-01 18:42:45,566.53,11.33,555.2
TX_202606_03083,2026-06-04 12:37:32,1224.67,24.49,1200.18
TX_202606_03084,2026-06-03 02:46:10,1044.99,20.9,1024.09
TX_202606_03085,2026-06-03 00:06:42,1131.7,22.63,1109.07
TX_202606_03086,2026-06-01 17:26:54,829.24,16.58,812.66
TX_202606_03087,2026-06-01 18:06:28,115.5,2.31,113.19
TX_202606_03088,2026-06-01 20:13:58,505.79,10.12,495.67
TX_202606_03089,2026-06-03 19:50:04,686.33,13.73,672.6
TX_202606_03090,2026-06-04 10:10:50,1330.42,26.61,1303.81
TX_202606_03091,2026-06-01 00:21:52,98.33,1.97,96.36
TX_202606_03092,2026-06-05 15:22:21,312.26,6.25,306.01
TX_202606_03093,2026-06-02 17:57:58,1416.15,28.32,1387.83
TX_202606_03094,2026-06-04 21:44:27,110.32,2.21,108.11
TX_202606_03095,2026-06-03 00:49:09,1252.09,25.04,1227.05
TX_202606_03096,2026-06-05 18:21:27,1487.57,29.75,1457.82
TX_202606_03097,2026-06-01 08:52:08,274.25,5.49,268.76
TX_202606_03098,2026-06-03 10:10:40,1351.3,27.03,1324.27
TX_202606_03099,2026-06-04 05:56:04,101.1,2.02,99.08
TX_202606_03100,2026-06-01 12:58:08,810.27,16.21,794.06
TX_202606_03101,2026-06-05 13:57:43,1012.99,20.26,992.73
TX_202606_03102,2026-06-02 23:57:39,117.12,2.34,114.78
TX_202606_03103,2026-06-03 03:13:49,341.49,6.83,334.66
TX_202606_03104,2026-06-04 11:40:33,113.45,2.27,111.18
TX_202606_03105,2026-06-05 00:57:42,1488.02,29.76,1458.26
TX_202606_03106,2026-06-03 12:24:11,69.21,1.38,67.83
TX_202606_03107,2026-06-02 13:41:57,226.39,4.53,221.86
TX_202606_03108,2026-06-03 12:55:16,533.95,10.68,523.27
TX_202606_03109,2026-06-02 02:35:45,740.66,14.81,725.85
TX_202606_03110,2026-06-01 14:06:09,921.68,18.43,903.25
TX_202606_03111,2026-06-05 05:02:59,1048.22,20.96,1027.26
TX_202606_03112,2026-06-04 04:17:25,1203.65,24.07,1179.58
TX_202606_03113,2026-06-02 15:06:12,434.48,8.69,425.79
TX_202606_03114,2026-06-05 12:49:24,740.67,14.81,725.86
TX_202606_03115,2026-06-02 12:03:15,948.95,18.98,929.97
TX_202606_03116,2026-06-03 09:35:19,1172.63,23.45,1149.18
TX_202606_03117,2026-06-04 01:24:13,710.64,14.21,696.43
TX_202606_03118,2026-06-04 06:40:05,955.95,19.12,936.83
TX_202606_03119,2026-06-01 06:02:53,1007.03,20.14,986.89
TX_202606_03120,2026-06-01 13:34:48,629.59,12.59,617.0
TX_202606_03121,2026-06-05 16:47:16,1185.45,23.71,1161.74
TX_202606_03122,2026-06-01 12:56:29,63.43,1.27,62.16
TX_202606_03123,2026-06-02 04:11:39,589.17,11.78,577.39
TX_202606_03124,2026-06-05 09:50:44,298.65,5.97,292.68
TX_202606_03125,2026-06-04 17:18:56,1498.07,29.96,1468.11
TX_202606_03126,2026-06-04 22:18:41,1377.11,27.54,1349.57
TX_202606_03127,2026-06-01 04:10:18,285.07,5.7,279.37
TX_202606_03128,2026-06-03 03:29:36,1313.99,26.28,1287.71
TX_202606_03129,2026-06-01 05:33:26,1196.86,23.94,1172.92
TX_202606_03130,2026-06-03 08:27:24,494.31,9.89,484.42
TX_202606_03131,2026-06-02 00:57:01,821.05,16.42,804.63
TX_202606_03132,2026-06-03 14:54:50,1349.2,26.98,1322.22
TX_202606_03133,2026-06-02 11:16:40,220.79,4.42,216.37
TX_202606_03134,2026-06-02 06:52:56,1325.83,26.52,1299.31
TX_202606_03135,2026-06-03 14:39:31,449.43,8.99,440.44
TX_202606_03136,2026-06-03 21:50:41,44.72,0.89,43.83
TX_202606_03137,2026-06-03 21:06:21,1126.88,22.54,1104.34
TX_202606_03138,2026-06-05 18:50:06,1116.92,22.34,1094.58
TX_202606_03139,2026-06-05 10:44:55,866.2,17.32,848.88
TX_202606_03140,2026-06-04 09:09:21,1471.68,29.43,1442.25
TX_202606_03141,2026-06-03 06:33:46,933.59,18.67,914.92
TX_202606_03142,2026-06-03 02:56:02,778.01,15.56,762.45
TX_202606_03143,2026-06-01 19:15:27,1391.59,27.83,1363.76
TX_202606_03144,2026-06-04 11:28:41,1237.78,24.76,1213.02
TX_202606_03145,2026-06-02 00:53:12,1227.82,24.56,1203.26
TX_202606_03146,2026-06-02 23:02:44,1336.83,26.74,1310.09
TX_202606_03147,2026-06-02 11:24:09,1353.21,27.06,1326.15
TX_202606_03148,2026-06-03 17:22:02,263.62,5.27,258.35
TX_202606_03149,2026-06-02 23:24:13,711.53,14.23,697.3
TX_202606_03150,2026-06-02 00:04:27,1070.57,21.41,1049.16
TX_202606_03151,2026-06-03 22:38:14,1086.32,21.73,1064.59
TX_202606_03152,2026-06-01 18:48:42,97.08,1.94,95.14
TX_202606_03153,2026-06-03 03:37:48,813.11,16.26,796.85
TX_202606_03154,2026-06-03 22:04:15,563.81,11.28,552.53
TX_202606_03155,2026-06-01 21:57:35,1484.95,29.7,1455.25
TX_202606_03156,2026-06-02 16:56:03,1407.93,28.16,1379.77
TX_202606_03157,2026-06-02 19:38:51,1346.86,26.94,1319.92
TX_202606_03158,2026-06-02 19:22:58,242.83,4.86,237.97
TX_202606_03159,2026-06-04 00:14:57,150.62,3.01,147.61
TX_202606_03160,2026-06-02 12:14:19,1169.89,23.4,1146.49
TX_202606_03161,2026-06-01 12:41:48,776.9,15.54,761.36
TX_202606_03162,2026-06-05 23:23:27,648.49,12.97,635.52
TX_202606_03163,2026-06-05 19:48:57,632.83,12.66,620.17
TX_202606_03164,2026-06-03 08:24:24,637.52,12.75,624.77
TX_202606_03165,2026-06-03 15:30:01,1352.54,27.05,1325.49
TX_202606_03166,2026-06-01 20:37:22,1447.45,28.95,1418.5
TX_202606_03167,2026-06-02 14:18:05,1406.32,28.13,1378.19
